testClassName,testMethodName,potentialTargetQualifiedName,AAA
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,TEST com.google.gson.stream.JsonReaderTest.reader(String),0
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,NEW com.google.gson.stream.JsonReader(Reader),0
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,com.google.gson.stream.JsonReader.beginArray(),1
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,com.google.gson.stream.JsonReader.skipValue(),2
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,ASSERT org.junit.Assert.fail(),2
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,"TEST com.google.gson.stream.JsonReaderTest.assertStrictError(MalformedJsonException, String)",2
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,     ASSERT com.google.common.truth.Truth.assertThat(Throwable),2
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,     ASSERT com.google.common.truth.ThrowableSubject.hasMessageThat(),2
JsonReaderTest,testStrictSemicolonDelimitedArrayWithSkipValue,     ASSERT com.google.common.truth.Subject.isEqualTo(Object),2
